partner_id,monthly_earnings,trips_per_week,avg_rating,cancellation_rate,active_days_per_month,Nova_Score,earnings_m1,earnings_m2,earnings_m3,earnings_m4,earnings_m5,earnings_m6,trips_m1,trips_m2,trips_m3,trips_m4,trips_m5,trips_m6,earnings_trend_slope,earnings_trend_up,earnings_per_active_day,trips_per_active_day,estimated_cancellations_per_month,high_activity_flag,earnings_avg_3mo,earnings_avg_6mo,trips_avg_3mo,trips_avg_6mo,city_Bengaluru,city_Chennai,city_Delhi,city_Kolkata,city_Mumbai,vehicle_type_Auto,vehicle_type_Bike,vehicle_type_Car
P05577,24654.86,22,4.99,0.001,30,73.39,25765.71,24383.62,22917.09,28017.51,27238.46,26596.41,81,91,81,93,85,90,509.0982857142847,1,821.8286666666667,2.933333333333333,0.088,1,24355.47333333333,25819.8,84.33333333333333,86.83333333333333,False,False,True,False,False,True,False,False
P05578,31547.04,28,3.78,0.137,9,63.25,36113.31,33062.93,27434.54,29604.6,28013.3,33563.42,115,110,114,107,120,106,-735.0937142857155,0,3505.226666666667,12.444444444444445,15.344000000000001,0,32203.593333333334,31298.68333333333,113.0,112.0,False,False,False,True,False,True,False,False
P05579,19214.58,29,3.87,0.086,27,62.73,21588.46,20912.92,19806.19,19150.67,19703.25,20687.53,109,105,120,106,125,126,-251.11942857142813,0,711.6511111111112,4.296296296296297,9.975999999999999,1,20769.19,20308.17,111.33333333333333,115.16666666666667,False,False,True,False,False,False,False,True
P05580,30125.46,34,4.51,0.049,12,67.37,29575.34,32396.68,34627.38,29079.44,29166.76,33771.15,126,125,126,131,145,126,164.03857142857265,1,2510.455,11.333333333333334,6.664000000000001,0,32199.8,31436.125,125.66666666666667,129.83333333333334,True,False,False,False,False,False,False,True
P05581,45202.15,27,4.75,0.164,14,74.33,38963.55,51199.5,39788.95,46962.69,44331.92,45212.57,101,107,110,118,113,97,509.03142857143075,1,3228.725,7.714285714285714,17.712,0,43317.333333333336,44409.863333333335,106.0,107.66666666666667,False,False,False,False,True,False,False,True
P05582,38184.45,37,4.43,0.017,19,71.37,36606.98,37018.94,41864.25,34677.34,42910.05,41086.98,154,163,134,146,158,141,939.6120000000059,1,2009.707894736842,7.7894736842105265,2.516,0,38496.723333333335,39027.42333333333,150.33333333333334,149.33333333333334,False,False,True,False,False,False,False,True
P05583,43148.33,27,4.78,0.058,19,73.25,47373.29,39347.65,38214.1,40040.86,43648.65,46990.44,100,101,105,109,111,108,366.1574285714323,1,2270.964736842105,5.684210526315789,6.264,0,41645.013333333336,42602.49833333334,102.0,105.66666666666667,True,False,False,False,False,False,True,False
P05584,33129.02,20,4.89,0.172,27,68.33,35131.66,33635.03,34817.75,36694.71,29086.57,37565.51,88,86,75,84,87,75,11.452285714288292,0,1227.0007407407406,2.962962962962963,13.759999999999998,1,34528.14666666667,34488.53833333334,83.0,82.5,False,False,False,True,False,True,False,False
P05585,39340.08,29,4.8,0.068,17,75.48,38860.25,34746.06,41029.63,43014.48,44500.12,41855.05,122,126,117,117,119,122,1320.6008571428574,1,2314.1223529411764,6.823529411764706,7.888000000000001,0,38211.98,40667.598333333335,121.66666666666667,120.5,False,False,False,False,True,False,False,True
P05586,24208.28,24,4.63,0.078,30,70.1,20977.21,22674.81,27133.01,26308.52,21922.13,27059.65,94,94,90,99,90,90,780.8477142857156,1,806.9426666666666,3.2,7.4879999999999995,1,23595.01,24345.888333333336,92.66666666666667,92.83333333333333,False,False,True,False,False,False,False,True
P05587,24845.28,34,4.63,0.042,6,57.46,24300.38,22668.0,21967.79,26864.6,27771.83,21826.86,139,135,144,146,127,148,224.02000000000007,1,4140.88,22.666666666666668,5.712000000000001,0,22978.72333333334,24233.243333333336,139.33333333333334,139.83333333333334,True,False,False,False,False,False,True,False
P05588,8086.88,45,4.42,0.048,8,51.83,8011.73,7835.94,7639.14,7988.47,9229.36,7179.77,184,204,189,199,201,213,10.565428571428837,0,1010.86,22.5,8.64,0,7828.936666666666,7980.735000000001,192.33333333333334,198.33333333333334,False,True,False,False,False,False,False,True
P05589,39489.16,25,4.58,0.119,26,80.8,44566.15,34883.34,34641.23,42200.77,43965.31,35441.67,107,105,105,92,104,107,-309.0557142857129,0,1518.8138461538463,3.8461538461538463,11.899999999999999,1,38030.24,39283.07833333333,105.66666666666667,103.33333333333333,True,False,False,False,False,True,False,False
P05590,42322.59,31,4.29,0.153,17,74.34,44113.93,36378.49,41146.66,40890.45,44571.62,37812.86,118,115,114,114,115,125,-205.20485714285402,0,2489.5641176470585,7.294117647058823,18.972,0,40546.36,40819.00166666667,115.66666666666667,116.83333333333333,False,False,True,False,False,False,True,False
P05591,25574.58,25,4.36,0.031,13,62.5,24129.51,26777.56,28732.48,22511.07,27443.2,22409.87,91,97,99,106,94,101,-366.36257142857045,0,1967.2753846153848,7.6923076923076925,3.1,0,26546.516666666666,25333.948333333334,95.66666666666667,98.0,False,False,True,False,False,False,True,False
P05592,27968.39,29,4.75,0.03,9,71.22,28180.82,28893.44,30330.51,27073.75,29645.38,24801.59,122,108,121,120,106,127,-511.34542857142674,0,3107.5988888888887,12.88888888888889,3.48,0,29134.92333333333,28154.248333333333,117.0,117.33333333333333,False,False,True,False,False,True,False,False
P05593,23969.1,45,4.46,0.094,16,69.89,20848.72,25467.35,25571.91,21514.64,23685.24,27535.06,174,194,168,182,168,166,686.5171428571457,1,1498.06875,11.25,16.92,0,23962.66,24103.820000000003,178.66666666666666,175.33333333333334,False,False,False,True,False,False,True,False
P05594,33061.23,29,4.38,0.054,6,63.02,37748.34,34652.0,33388.81,31978.66,30823.84,30801.68,118,106,122,126,110,118,-1360.7979999999984,0,5510.205000000001,19.333333333333332,6.264,0,35263.049999999996,33232.221666666665,115.33333333333333,116.66666666666667,True,False,False,False,False,False,False,True
P05595,38999.46,33,4.73,0.028,24,81.09,37362.18,34486.77,43486.18,36629.37,36484.03,38742.63,141,139,144,135,134,121,172.49199999999973,1,1624.9775,5.5,3.696,0,38445.043333333335,37865.193333333336,141.33333333333334,135.66666666666666,False,False,False,False,True,True,False,False
P05596,16057.82,27,4.71,0.009,12,58.13,15951.2,15051.37,15814.26,16535.51,17171.44,17607.15,114,107,105,98,106,119,438.89171428571683,1,1338.1516666666666,9.0,0.972,0,15605.61,16355.154999999999,108.66666666666667,108.16666666666667,False,False,True,False,False,False,True,False
P05597,33275.51,32,4.54,0.144,24,72.39,31830.86,29577.2,29778.44,31893.32,34533.69,29465.18,124,133,115,127,118,131,147.31285714285866,1,1386.4795833333335,5.333333333333333,18.432,0,30395.5,31179.781666666666,124.0,124.66666666666667,False,True,False,False,False,False,True,False
P05598,27786.63,29,4.56,0.116,20,70.69,29308.05,30645.64,30600.74,29500.42,28494.22,26264.19,125,125,115,109,108,106,-650.6822857142846,0,1389.3315,5.8,13.456000000000001,0,30184.81,29135.543333333335,121.66666666666667,114.66666666666667,False,True,False,False,False,False,False,True
P05599,30907.16,30,4.72,0.155,28,77.46,32411.4,33196.49,28863.93,31019.79,32322.17,27748.01,117,116,130,123,120,115,-679.5442857142854,0,1103.827142857143,4.285714285714286,18.6,1,31490.60666666667,30926.965000000007,121.0,120.16666666666667,False,True,False,False,False,False,True,False
P05600,33671.95,31,4.89,0.072,24,74.53,35847.05,30656.9,29162.94,37909.49,36447.73,29253.07,124,117,128,116,115,134,-195.73885714285396,0,1402.9979166666665,5.166666666666667,8.927999999999999,0,31888.963333333337,33212.863333333335,123.0,122.33333333333333,False,False,True,False,False,False,False,True
P05601,28494.38,32,4.66,0.107,12,72.34,26512.4,27137.84,25297.64,24998.34,30617.28,32433.04,131,132,133,132,134,117,1135.4920000000009,1,2374.5316666666668,10.666666666666666,13.696,0,26315.960000000003,27832.756666666668,132.0,129.83333333333334,False,True,False,False,False,False,False,True
P05602,29171.31,32,4.24,0.143,23,61.77,27558.15,33254.84,30125.73,30814.03,25717.98,32307.44,117,141,135,138,118,122,52.119142857144,0,1268.3178260869565,5.565217391304348,18.304,0,30312.906666666666,29963.028333333335,131.0,128.5,False,False,True,False,False,False,False,True
P05603,28289.0,31,4.53,0.001,24,68.96,25108.62,29088.1,29197.77,29752.08,27126.62,31507.99,126,130,134,114,116,124,761.9062857142886,1,1178.7083333333333,5.166666666666667,0.124,0,27798.163333333334,28630.196666666667,130.0,124.0,False,True,False,False,False,False,False,True
P05604,37762.53,28,4.48,0.366,14,63.19,39524.26,41174.25,35045.7,42867.57,35088.57,41939.22,114,119,104,107,120,123,46.846571428576304,0,2697.3235714285715,8.0,40.992,0,38581.403333333335,39273.261666666665,112.33333333333333,114.5,False,False,True,False,False,False,True,False
P05605,33350.08,29,4.28,0.03,29,71.14,28745.74,30994.81,35623.02,32064.95,33732.66,29894.01,125,119,118,120,117,109,297.05228571428756,1,1150.0027586206897,4.0,3.48,1,31787.85666666667,31842.531666666666,120.66666666666667,118.0,False,False,False,False,True,False,True,False
P05606,31764.67,26,4.75,0.136,9,72.43,32695.52,29001.65,34372.3,29910.61,27585.23,34480.52,101,101,112,108,114,110,6.115714285716528,0,3529.4077777777775,11.555555555555555,14.144000000000002,0,32023.156666666666,31340.971666666665,104.66666666666667,107.66666666666667,False,True,False,False,False,False,True,False
P05607,19832.39,26,4.77,0.214,7,48.48,22031.98,21521.62,22334.26,17883.22,21393.98,21188.16,99,107,110,106,97,101,-258.6588571428558,0,2833.1985714285715,14.857142857142858,22.256,0,21962.62,21058.87,105.33333333333333,103.33333333333333,True,False,False,False,False,False,False,True
P05608,26971.36,36,4.82,0.057,23,66.1,30133.74,28475.33,27658.62,25072.21,23787.61,30413.57,143,133,137,134,132,130,-435.72628571428623,0,1172.6678260869564,6.260869565217392,8.208,0,28755.896666666667,27590.180000000004,137.66666666666666,134.83333333333334,False,False,True,False,False,False,False,True
P05609,37189.35,22,4.3,0.177,24,79.15,36620.77,39208.49,40306.82,37210.44,34638.93,34057.88,91,88,95,83,81,93,-846.2717142857108,0,1549.5562499999999,3.6666666666666665,15.575999999999999,0,38712.026666666665,37007.221666666665,91.33333333333333,88.5,False,False,True,False,False,False,True,False
P05610,30301.57,28,4.65,0.062,6,60.87,29931.62,30780.04,32602.37,33371.54,32871.82,29520.19,113,114,107,121,122,112,142.4960000000007,1,5050.261666666666,18.666666666666668,6.944,0,31104.676666666666,31512.930000000004,111.33333333333333,114.83333333333333,False,False,True,False,False,False,True,False
P05611,35276.25,26,4.6,0.118,11,75.86,30799.37,35949.09,32713.17,32993.38,30530.47,33106.0,96,112,102,111,107,104,-126.92857142856822,0,3206.931818181818,9.454545454545455,12.271999999999998,0,33153.87666666666,32681.91333333333,103.33333333333333,105.33333333333333,False,False,False,True,False,False,True,False
P05612,44132.09,37,4.69,0.014,27,83.82,46392.96,47252.64,41619.55,39600.72,46253.09,40927.01,143,160,139,161,143,153,-924.2065714285718,0,1634.5218518518518,5.481481481481482,2.072,1,45088.38333333334,43674.32833333334,147.33333333333334,149.83333333333334,True,False,False,False,False,False,False,True
P05613,38308.85,36,4.64,0.002,13,78.69,42000.97,35665.57,38061.56,35690.0,43187.23,40060.12,131,131,155,141,141,148,299.6905714285729,1,2946.834615384615,11.076923076923077,0.28800000000000003,0,38576.03333333333,39110.90833333333,139.0,141.16666666666666,False,False,True,False,False,False,True,False
P05614,30745.27,32,4.6,0.165,12,61.7,28390.08,29387.27,26309.09,27064.39,31830.31,27645.62,134,131,118,126,133,132,124.63200000000222,1,2562.1058333333335,10.666666666666666,21.12,0,28028.813333333335,28437.793333333335,127.66666666666667,129.0,False,False,False,False,True,False,True,False
P05615,25912.09,39,4.56,0.037,23,70.37,25300.31,28801.06,24337.14,29229.06,27565.21,25638.51,168,165,171,148,160,151,82.15342857142865,0,1126.6126086956522,6.782608695652174,5.771999999999999,0,26146.170000000002,26811.881666666668,168.0,160.5,False,False,False,False,True,False,False,True
P05616,9571.6,27,4.93,0.034,9,37.15,10544.57,9022.76,9496.61,10641.58,10410.84,9992.68,98,109,104,109,105,110,72.85028571428622,0,1063.5111111111112,12.0,3.672,0,9687.980000000001,10018.173333333334,103.66666666666667,105.83333333333333,False,False,True,False,False,False,False,True
P05617,28652.92,32,4.34,0.013,12,64.83,31894.6,29050.99,25283.93,27006.74,26265.38,25475.05,129,118,133,136,133,138,-1106.6219999999987,0,2387.7433333333333,10.666666666666666,1.664,0,28743.17333333333,27496.114999999994,126.66666666666667,131.16666666666666,False,False,False,False,True,False,False,True
P05618,27391.9,29,4.55,0.052,19,61.34,25281.46,29057.1,24320.8,25312.75,28057.23,25394.87,118,110,107,110,112,125,-41.16028571428539,0,1441.6789473684212,6.105263157894737,6.032,0,26219.786666666667,26237.368333333332,111.66666666666667,113.66666666666667,False,True,False,False,False,True,False,False
P05619,33122.93,40,4.92,0.424,28,68.99,33625.44,38090.62,32757.62,37151.31,31225.55,37767.09,158,154,160,149,158,157,128.7637142857126,1,1182.9617857142857,5.714285714285714,67.84,1,34824.56,35102.93833333333,157.33333333333334,156.0,False,False,False,False,True,False,True,False
P05620,28768.76,34,4.36,0.005,6,62.85,26114.78,28210.28,30762.13,24468.74,26606.75,31318.5,136,140,123,143,146,129,426.1320000000018,1,4794.793333333333,22.666666666666668,0.68,0,28362.396666666667,27913.53,133.0,136.16666666666666,False,True,False,False,False,False,True,False
P05621,27436.92,21,4.37,0.259,16,49.17,24159.95,26845.05,30184.03,28264.78,24905.51,28893.45,88,77,90,87,78,77,455.1322857142878,1,1714.8075,5.25,21.756,0,27063.01,27208.795000000002,85.0,82.83333333333333,True,False,False,False,False,False,True,False
P05622,15764.81,23,4.82,0.025,21,56.08,17709.18,17385.06,15983.85,17732.28,16168.85,17448.35,92,93,91,98,91,99,-91.5528571428577,0,750.7052380952381,4.380952380952381,2.3000000000000003,0,17026.030000000002,17071.26166666667,92.0,94.0,False,False,False,False,True,False,False,True
P05623,22480.26,30,4.17,0.231,20,65.15,24641.79,24540.6,22309.97,22537.97,24466.61,19202.43,130,111,126,126,110,112,-776.8791428571411,0,1124.013,6.0,27.720000000000002,0,23830.786666666667,22949.895,122.33333333333333,119.16666666666667,False,False,False,True,False,False,False,True
P05624,33813.21,26,4.8,0.015,9,62.83,36450.99,36157.24,32639.36,28771.33,37626.21,28802.85,105,102,112,102,94,100,-1077.1948571428568,0,3757.023333333333,11.555555555555555,1.56,0,35082.53,33407.996666666666,106.33333333333333,102.5,False,False,False,False,True,False,False,True
P05625,43727.26,26,4.45,0.154,5,69.43,37807.9,43244.9,39699.31,40039.37,42790.44,39187.93,95,102,95,97,114,110,167.90942857142872,1,8745.452000000001,20.8,16.016,0,40250.70333333333,40461.64166666667,97.33333333333333,102.16666666666667,False,True,False,False,False,False,True,False
P05626,29219.8,37,4.72,0.096,17,67.56,32232.91,27676.46,26121.58,32922.9,28105.64,29178.22,161,147,148,154,150,156,-205.27400000000037,0,1718.8117647058823,8.705882352941176,14.208,0,28676.983333333334,29372.951666666664,152.0,152.66666666666666,False,True,False,False,False,False,True,False
P05627,32622.49,28,4.23,0.076,11,70.55,32016.14,33686.61,35479.21,27895.71,34455.62,33307.3,104,117,105,120,123,111,33.69514285714598,0,2965.680909090909,10.181818181818182,8.512,0,33727.32,32806.76499999999,108.66666666666667,113.33333333333333,False,False,False,True,False,True,False,False
P05628,37619.83,34,4.96,0.074,12,75.66,35841.11,41865.87,37224.9,36432.32,40783.95,33259.94,144,125,124,127,146,141,-484.11971428571354,0,3134.9858333333336,11.333333333333334,10.064,0,38310.62666666667,37568.01500000001,131.0,134.5,False,False,False,False,True,False,True,False
P05629,23512.85,32,4.23,0.272,26,60.07,23840.69,26219.96,25560.73,25556.67,21772.8,20495.81,129,122,131,128,140,121,-859.1411428571415,0,904.3403846153846,4.923076923076923,34.816,1,25207.126666666663,23907.77666666667,127.33333333333333,128.5,False,False,True,False,False,False,True,False
P05630,32934.51,30,4.82,0.214,23,68.61,28896.94,29066.34,34950.92,36274.97,30931.67,36178.57,126,123,111,116,130,130,1237.9482857142855,1,1431.9352173913044,5.217391304347826,25.68,0,30971.399999999998,32716.568333333333,120.0,122.66666666666667,False,False,False,False,True,False,False,True
P05631,24076.08,22,4.25,0.192,18,58.65,25929.79,23558.57,21865.14,23914.35,24317.27,23819.44,88,96,88,88,95,96,-177.89828571428524,0,1337.5600000000002,4.888888888888889,16.896,0,23784.5,23900.76,90.66666666666667,91.83333333333333,False,False,False,True,False,False,False,True
P05632,36918.6,31,5.0,0.112,14,76.22,37831.62,36527.88,37032.76,33955.7,36302.64,42373.26,113,127,116,112,130,135,541.5834285714294,1,2637.042857142857,8.857142857142858,13.888,0,37130.753333333334,37337.310000000005,118.66666666666667,122.16666666666667,False,False,False,False,True,False,False,True
P05633,31211.22,43,4.58,0.074,21,76.37,28276.65,35683.31,30687.03,32144.79,33138.09,28676.99,168,185,162,167,180,176,-119.32000000000001,0,1486.2485714285715,8.19047619047619,12.728,0,31548.996666666662,31434.476666666666,171.66666666666666,173.0,False,False,False,False,True,False,True,False
P05634,32387.61,29,5.0,0.031,22,77.51,29358.39,34117.09,31647.94,30092.41,32431.19,33817.86,119,127,117,116,126,106,448.1177142857181,1,1472.1640909090909,5.2727272727272725,3.596,0,31707.806666666667,31910.813333333335,121.0,118.5,False,False,True,False,False,True,False,False
P05635,23739.21,30,4.35,0.207,6,61.04,21490.5,23078.64,24042.39,21996.26,20973.11,25906.99,123,129,121,112,131,123,391.992285714284,1,3956.535,20.0,24.84,0,22870.51,22914.64833333333,124.33333333333333,123.16666666666667,False,True,False,False,False,False,True,False
P05636,35656.26,20,4.47,0.02,14,64.47,30917.57,30586.56,40813.03,38946.62,32083.0,39642.32,88,88,72,79,87,79,1321.3331428571432,1,2546.8757142857144,5.714285714285714,1.6,0,34105.72,35498.183333333334,82.66666666666667,82.16666666666667,False,True,False,False,False,False,True,False
P05637,46677.7,37,4.96,0.044,22,95.49,47907.17,47593.31,51059.34,41836.28,52305.75,43965.53,151,156,148,138,148,145,-422.6839999999937,0,2121.7136363636364,6.7272727272727275,6.512,0,48853.27333333334,47444.56333333333,151.66666666666666,147.66666666666666,False,True,False,False,False,False,True,False
P05638,21936.71,28,4.17,0.026,14,65.45,24176.55,19278.48,24593.55,18682.54,20142.72,19918.18,107,121,116,106,120,101,-703.1468571428567,0,1566.907857142857,8.0,2.912,0,22682.86,21132.00333333333,114.66666666666667,111.83333333333333,True,False,False,False,False,True,False,False
